Year,CityName,GeographicLevel,Category,Measure,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,CityFIPS,TractFIPS,Short_Question_Text
2013,New Haven,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,25.6,24.8,26.4,0952000,09009141800,High Blood Pressure
2013,New Haven,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,21.3,20.3,22.3,0952000,09009141900,High Blood Pressure
2013,New Haven,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,21.0,20.2,21.8,0952000,09009142000,High Blood Pressure
2013,New Haven,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,28.8,27.8,29.7,0952000,09009142100,High Blood Pressure
2013,New Haven,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,25.0,24.0,26.1,0952000,09009142200,High Blood Pressure
2013,New Haven,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,30.5,29.5,31.6,0952000,09009142300,High Blood Pressure
2013,New Haven,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,30.4,29.4,31.4,0952000,09009142400,High Blood Pressure
2013,New Haven,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,29.9,29.0,30.8,0952000,09009142500,High Blood Pressure
2013,New Haven,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,31.5,30.5,32.4,0952000,09009142601,High Blood Pressure
2013,New Haven,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,44.0,42.6,45.2,0952000,09009142603,High Blood Pressure
2013,New Haven,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,31.6,30.7,32.5,0952000,09009142604,High Blood Pressure
2013,New Haven,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,28.0,27.3,28.6,0952000,09009142700,High Blood Pressure
2013,New Haven,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,31.3,29.9,32.6,0952000,09009142800,High Blood Pressure
2013,New Haven,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,18.1,17.2,19.0,0952000,09009361401,High Blood Pressure
2013,New Haven,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,10.2,9.3,11.3,0952000,09009361402,High Blood Pressure
2013,New Haven,City,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,32.7,32.5,33.0,0952000,NA,High Cholesterol
2013,New Haven,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,25.3,24.5,26.3,0952000,09009140100,High Cholesterol
2013,New Haven,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,42.3,40.6,44.0,0952000,09009140200,High Cholesterol
2013,New Haven,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,35.0,33.8,36.1,0952000,09009140300,High Cholesterol
2013,New Haven,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,34.5,33.5,35.5,0952000,09009140400,High Cholesterol
2013,New Haven,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,34.8,33.7,36.0,0952000,09009140500,High Cholesterol
2013,New Haven,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,35.9,34.8,37.1,0952000,09009140600,High Cholesterol
2013,New Haven,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,30.9,29.9,32.0,0952000,09009140700,High Cholesterol
2013,New Haven,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,35.9,34.9,36.9,0952000,09009140800,High Cholesterol
2013,New Haven,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,32.4,31.5,33.5,0952000,09009140900,High Cholesterol
2013,New Haven,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,34.9,33.9,36.1,0952000,09009141000,High Cholesterol
2013,New Haven,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,37.5,36.5,38.4,0952000,09009141100,High Cholesterol
2013,New Haven,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,33.1,32.1,34.2,0952000,09009141200,High Cholesterol
2013,New Haven,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,27.4,25.7,29.3,0952000,09009141300,High Cholesterol
2013,New Haven,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,33.9,32.9,35.0,0952000,09009141400,High Cholesterol
2013,New Haven,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,35.4,34.0,36.9,0952000,09009141500,High Cholesterol
2013,New Haven,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,33.8,32.7,35.0,0952000,09009141600,High Cholesterol
2013,New Haven,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,30.1,29.1,31.1,0952000,09009141800,High Cholesterol
2013,New Haven,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,27.9,26.7,29.2,0952000,09009141900,High Cholesterol
2013,New Haven,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,27.4,26.3,28.4,0952000,09009142000,High Cholesterol
2013,New Haven,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,30.9,29.9,31.9,0952000,09009142100,High Cholesterol
2013,New Haven,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,31.2,29.9,32.4,0952000,09009142200,High Cholesterol
2013,New Haven,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,34.3,33.2,35.6,0952000,09009142300,High Cholesterol
2013,New Haven,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,33.5,32.4,34.6,0952000,09009142400,High Cholesterol
2013,New Haven,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,33.6,32.6,34.6,0952000,09009142500,High Cholesterol
2013,New Haven,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,33.7,32.8,34.6,0952000,09009142601,High Cholesterol
2013,New Haven,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,43.4,42.3,44.5,0952000,09009142603,High Cholesterol
2013,New Haven,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,35.3,34.3,36.1,0952000,09009142604,High Cholesterol
2013,New Haven,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,32.7,32.1,33.4,0952000,09009142700,High Cholesterol
2013,New Haven,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,37.5,36.3,38.7,0952000,09009142800,High Cholesterol
2013,New Haven,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,23.2,21.8,24.8,0952000,09009361401,High Cholesterol
2013,New Haven,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,13.5,12.5,14.7,0952000,09009361402,High Cholesterol
2014,New Haven,City,Prevention,Mammography use among women aged 50–74 Years,79.8,79.3,80.3,0952000,NA,Mammography
2014,New Haven,Census Tract,Prevention,Mammography use among women aged 50–74 Years,84.3,82.3,85.6,0952000,09009140100,Mammography
2014,New Haven,Census Tract,Prevention,Mammography use among women aged 50–74 Years,72.0,68.7,75.1,0952000,09009140200,Mammography
2014,New Haven,Census Tract,Prevention,Mammography use among women aged 50–74 Years,75.8,72.7,78.4,0952000,09009140300,Mammography
2014,New Haven,Census Tract,Prevention,Mammography use among women aged 50–74 Years,77.6,74.8,80.0,0952000,09009140400,Mammography
2014,New Haven,Census Tract,Prevention,Mammography use among women aged 50–74 Years,75.0,72.1,77.9,0952000,09009140500,Mammography
2014,New Haven,Census Tract,Prevention,Mammography use among women aged 50–74 Years,76.0,73.2,78.8,0952000,09009140600,Mammography
2014,New Haven,Census Tract,Prevention,Mammography use among women aged 50–74 Years,78.8,75.6,81.5,0952000,09009140700,Mammography
2014,New Haven,Census Tract,Prevention,Mammography use among women aged 50–74 Years,79.1,76.5,81.4,0952000,09009140800,Mammography
2014,New Haven,Census Tract,Prevention,Mammography use among women aged 50–74 Years,80.8,78.1,83.2,0952000,09009140900,Mammography
2014,New Haven,Census Tract,Prevention,Mammography use among women aged 50–74 Years,83.5,80.2,85.8,0952000,09009141000,Mammography
2014,New Haven,Census Tract,Prevention,Mammography use among women aged 50–74 Years,84.4,82.0,86.3,0952000,09009141100,Mammography
2014,New Haven,Census Tract,Prevention,Mammography use among women aged 50–74 Years,82.0,79.3,84.2,0952000,09009141200,Mammography
2014,New Haven,Census Tract,Prevention,Mammography use among women aged 50–74 Years,79.4,77.1,81.2,0952000,09009141300,Mammography
2014,New Haven,Census Tract,Prevention,Mammography use among women aged 50–74 Years,81.4,78.6,83.7,0952000,09009141400,Mammography
2014,New Haven,Census Tract,Prevention,Mammography use among women aged 50–74 Years,81.0,77.7,83.8,0952000,09009141500,Mammography
2014,New Haven,Census Tract,Prevention,Mammography use among women aged 50–74 Years,80.5,77.2,83.4,0952000,09009141600,Mammography
2014,New Haven,Census Tract,Prevention,Mammography use among women aged 50–74 Years,83.5,81.3,85.2,0952000,09009141800,Mammography
2014,New Haven,Census Tract,Prevention,Mammography use among women aged 50–74 Years,84.3,81.9,86.0,0952000,09009141900,Mammography
2014,New Haven,Census Tract,Prevention,Mammography use among women aged 50–74 Years,81.9,79.1,83.8,0952000,09009142000,Mammography
2014,New Haven,Census Tract,Prevention,Mammography use among women aged 50–74 Years,77.9,74.6,80.9,0952000,09009142100,Mammography
2014,New Haven,Census Tract,Prevention,Mammography use among women aged 50–74 Years,82.9,79.8,85.2,0952000,09009142200,Mammography
2014,New Haven,Census Tract,Prevention,Mammography use among women aged 50–74 Years,76.0,73.1,78.8,0952000,09009142300,Mammography
2014,New Haven,Census Tract,Prevention,Mammography use among women aged 50–74 Years,75.8,72.9,78.2,0952000,09009142400,Mammography
2014,New Haven,Census Tract,Prevention,Mammography use among women aged 50–74 Years,76.8,74.3,79.1,0952000,09009142500,Mammography
2014,New Haven,Census Tract,Prevention,Mammography use among women aged 50–74 Years,79.1,76.7,81.3,0952000,09009142601,Mammography
2014,New Haven,Census Tract,Prevention,Mammography use among women aged 50–74 Years,78.1,75.5,80.5,0952000,09009142603,Mammography
2014,New Haven,Census Tract,Prevention,Mammography use among women aged 50–74 Years,80.5,78.2,83.0,0952000,09009142604,Mammography
2014,New Haven,Census Tract,Prevention,Mammography use among women aged 50–74 Years,79.0,77.0,80.8,0952000,09009142700,Mammography
2014,New Haven,Census Tract,Prevention,Mammography use among women aged 50–74 Years,82.6,79.5,85.0,0952000,09009142800,Mammography
2014,New Haven,Census Tract,Prevention,Mammography use among women aged 50–74 Years,79.1,77.0,81.0,0952000,09009361401,Mammography
2014,New Haven,Census Tract,Prevention,Mammography use among women aged 50–74 Years,82.4,80.3,84.2,0952000,09009361402,Mammography
2014,New Haven,City,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,13.5,13.3,13.8,0952000,NA,Mental Health
2014,New Haven,Census Tract,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,9.0,8.1,10.4,0952000,09009140100,Mental Health
2014,New Haven,Census Tract,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,17.5,16.0,19.2,0952000,09009140200,Mental Health
2014,New Haven,Census Tract,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,17.4,16.1,18.9,0952000,09009140300,Mental Health
2014,New Haven,Census Tract,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,15.5,14.3,17.0,0952000,09009140400,Mental Health
2014,New Haven,Census Tract,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,19.1,17.5,20.6,0952000,09009140500,Mental Health
2014,New Haven,Census Tract,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,17.2,15.7,18.7,0952000,09009140600,Mental Health
2014,New Haven,Census Tract,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,15.4,13.5,17.3,0952000,09009140700,Mental Health
2014,New Haven,Census Tract,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,16.6,15.2,18.0,0952000,09009140800,Mental Health
2014,New Haven,Census Tract,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,14.9,13.6,16.3,0952000,09009140900,Mental Health
2014,New Haven,Census Tract,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,9.3,8.2,10.7,0952000,09009141000,Mental Health
2014,New Haven,Census Tract,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,8.9,8.1,9.9,0952000,09009141100,Mental Health
2014,New Haven,Census Tract,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,13.7,12.4,15.1,0952000,09009141200,Mental Health
2014,New Haven,Census Tract,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,14.4,12.3,16.7,0952000,09009141300,Mental Health
2014,New Haven,Census Tract,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,14.4,13.0,16.0,0952000,09009141400,Mental Health
2014,New Haven,Census Tract,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,16.5,14.8,18.3,0952000,09009141500,Mental Health
2014,New Haven,Census Tract,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,15.2,13.8,16.8,0952000,09009141600,Mental Health
2014,New Haven,Census Tract,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,9.1,8.2,10.2,0952000,09009141800,Mental Health
2014,New Haven,Census Tract,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,7.6,6.9,9.0,0952000,09009141900,Mental Health
2014,New Haven,Census Tract,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,8.7,7.7,10.4,0952000,09009142000,Mental Health
2014,New Haven,Census Tract,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,16.7,14.7,18.6,0952000,09009142100,Mental Health
2014,New Haven,Census Tract,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,9.0,7.6,10.7,0952000,09009142200,Mental Health
2014,New Haven,Census Tract,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,15.9,14.5,17.4,0952000,09009142300,Mental Health
2014,New Haven,Census Tract,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,17.0,15.8,18.3,0952000,09009142400,Mental Health
2014,New Haven,Census Tract,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,15.9,14.7,17.1,0952000,09009142500,Mental Health
2014,New Haven,Census Tract,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,14.6,13.5,15.8,0952000,09009142601,Mental Health
2014,New Haven,Census Tract,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,12.4,11.5,13.3,0952000,09009142603,Mental Health
2014,New Haven,Census Tract,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,12.3,11.4,13.3,0952000,09009142604,Mental Health
2014,New Haven,Census Tract,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,13.4,12.5,14.3,0952000,09009142700,Mental Health
2014,New Haven,Census Tract,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,9.3,8.2,10.4,0952000,09009142800,Mental Health
2014,New Haven,Census Tract,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,12.0,10.1,13.8,0952000,09009361401,Mental Health
2014,New Haven,Census Tract,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,12.1,10.3,13.3,0952000,09009361402,Mental Health
2014,New Haven,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,28.8,28.7,28.9,0952000,NA,Obesity
2014,New Haven,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,23.2,22.3,24.3,0952000,09009140100,Obesity
2014,New Haven,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,40.0,38.8,41.1,0952000,09009140200,Obesity
2014,New Haven,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,41.0,39.9,42.1,0952000,09009140300,Obesity
2014,New Haven,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,38.3,37.1,39.4,0952000,09009140400,Obesity
2014,New Haven,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,43.6,42.5,44.6,0952000,09009140500,Obesity
2014,New Haven,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,41.9,40.7,43.0,0952000,09009140600,Obesity
2014,New Haven,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,36.7,35.2,38.2,0952000,09009140700,Obesity
2014,New Haven,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,41.8,40.6,42.7,0952000,09009140800,Obesity
2014,New Haven,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,38.3,37.0,39.5,0952000,09009140900,Obesity
2014,New Haven,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,26.1,24.7,27.6,0952000,09009141000,Obesity
2014,New Haven,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,28.5,27.4,29.7,0952000,09009141100,Obesity
2014,New Haven,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,35.9,34.6,37.1,0952000,09009141200,Obesity
2014,New Haven,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,28.3,26.7,29.6,0952000,09009141300,Obesity
2014,New Haven,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,38.3,36.9,39.5,0952000,09009141400,Obesity
2014,New Haven,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,43.8,42.3,45.2,0952000,09009141500,Obesity
2014,New Haven,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,39.6,38.3,40.9,0952000,09009141600,Obesity
2014,New Haven,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,24.4,23.4,25.4,0952000,09009141800,Obesity
2014,New Haven,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,21.0,20.1,22.3,0952000,09009141900,Obesity
2014,New Haven,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,21.6,20.5,22.9,0952000,09009142000,Obesity
2014,New Haven,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,37.4,35.9,38.7,0952000,09009142100,Obesity
2014,New Haven,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,24.5,23.0,26.2,0952000,09009142200,Obesity
2014,New Haven,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,39.0,37.7,40.2,0952000,09009142300,Obesity
2014,New Haven,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,40.0,38.9,40.9,0952000,09009142400,Obesity
2014,New Haven,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,37.8,36.8,38.6,0952000,09009142500,Obesity
2014,New Haven,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,35.5,34.5,36.5,0952000,09009142601,Obesity
2014,New Haven,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,34.0,32.9,34.9,0952000,09009142603,Obesity
2014,New Haven,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,32.6,31.6,33.6,0952000,09009142604,Obesity
2014,New Haven,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,34.2,33.3,35.1,0952000,09009142700,Obesity
2014,New Haven,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,25.6,24.3,27.0,0952000,09009142800,Obesity
2014,New Haven,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,22.1,20.6,23.6,0952000,09009361401,Obesity
2014,New Haven,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,17.2,15.8,18.4,0952000,09009361402,Obesity
2014,New Haven,City,Prevention,Papanicolaou smear use among adult women aged 21–65 Years,80.5,80.1,81.0,0952000,NA,Pap Smear Test
2014,New Haven,Census Tract,Prevention,Papanicolaou smear use among adult women aged 21–65 Years,85.0,82.7,86.8,0952000,09009140100,Pap Smear Test
2014,New Haven,Census Tract,Prevention,Papanicolaou smear use among adult women aged 21–65 Years,72.7,69.5,75.7,0952000,09009140200,Pap Smear Test
2014,New Haven,Census Tract,Prevention,Papanicolaou smear use among adult women aged 21–65 Years,72.1,69.5,74.7,0952000,09009140300,Pap Smear Test
2014,New Haven,Census Tract,Prevention,Papanicolaou smear use among adult women aged 21–65 Years,78.8,76.6,80.9,0952000,09009140400,Pap Smear Test
2014,New Haven,Census Tract,Prevention,Papanicolaou smear use among adult women aged 21–65 Years,73.7,71.1,76.3,0952000,09009140500,Pap Smear Test
2014,New Haven,Census Tract,Prevention,Papanicolaou smear use among adult women aged 21–65 Years,76.1,73.5,78.6,0952000,09009140600,Pap Smear Test
2014,New Haven,Census Tract,Prevention,Papanicolaou smear use among adult women aged 21–65 Years,76.4,73.3,79.4,0952000,09009140700,Pap Smear Test
2014,New Haven,Census Tract,Prevention,Papanicolaou smear use among adult women aged 21–65 Years,78.8,76.3,80.9,0952000,09009140800,Pap Smear Test
2014,New Haven,Census Tract,Prevention,Papanicolaou smear use among adult women aged 21–65 Years,81.2,79.0,83.3,0952000,09009140900,Pap Smear Test
2014,New Haven,Census Tract,Prevention,Papanicolaou smear use among adult women aged 21–65 Years,87.2,84.8,89.0,0952000,09009141000,Pap Smear Test
2014,New Haven,Census Tract,Prevention,Papanicolaou smear use among adult women aged 21–65 Years,87.6,85.9,89.2,0952000,09009141100,Pap Smear Test
2014,New Haven,Census Tract,Prevention,Papanicolaou smear use among adult women aged 21–65 Years,83.6,81.6,85.7,0952000,09009141200,Pap Smear Test
2014,New Haven,Census Tract,Prevention,Papanicolaou smear use among adult women aged 21–65 Years,77.9,75.0,80.4,0952000,09009141300,Pap Smear Test
2014,New Haven,Census Tract,Prevention,Papanicolaou smear use among adult women aged 21–65 Years,81.9,79.6,84.2,0952000,09009141400,Pap Smear Test
2014,New Haven,Census Tract,Prevention,Papanicolaou smear use among adult women aged 21–65 Years,80.2,77.5,82.8,0952000,09009141500,Pap Smear Test
2014,New Haven,Census Tract,Prevention,Papanicolaou smear use among adult women aged 21–65 Years,80.5,77.9,83.0,0952000,09009141600,Pap Smear Test
2014,New Haven,Census Tract,Prevention,Papanicolaou smear use among adult women aged 21–65 Years,84.1,82.0,85.8,0952000,09009141800,Pap Smear Test
2014,New Haven,Census Tract,Prevention,Papanicolaou smear use among adult women aged 21–65 Years,88.5,86.4,89.7,0952000,09009141900,Pap Smear Test
2014,New Haven,Census Tract,Prevention,Papanicolaou smear use among adult women aged 21–65 Years,84.5,81.4,86.4,0952000,09009142000,Pap Smear Test
2014,New Haven,Census Tract,Prevention,Papanicolaou smear use among adult women aged 21–65 Years,76.2,73.1,79.2,0952000,09009142100,Pap Smear Test
2014,New Haven,Census Tract,Prevention,Papanicolaou smear use among adult women aged 21–65 Years,87.4,84.5,89.3,0952000,09009142200,Pap Smear Test
2014,New Haven,Census Tract,Prevention,Papanicolaou smear use among adult women aged 21–65 Years,77.0,74.5,79.6,0952000,09009142300,Pap Smear Test
2014,New Haven,Census Tract,Prevention,Papanicolaou smear use among adult women aged 21–65 Years,76.6,74.4,78.7,0952000,09009142400,Pap Smear Test
2014,New Haven,Census Tract,Prevention,Papanicolaou smear use among adult women aged 21–65 Years,78.7,76.5,80.7,0952000,09009142500,Pap Smear Test
2014,New Haven,Census Tract,Prevention,Papanicolaou smear use among adult women aged 21–65 Years,79.7,77.9,81.5,0952000,09009142601,Pap Smear Test
2014,New Haven,Census Tract,Prevention,Papanicolaou smear use among adult women aged 21–65 Years,80.6,78.7,82.6,0952000,09009142603,Pap Smear Test
2014,New Haven,Census Tract,Prevention,Papanicolaou smear use among adult women aged 21–65 Years,84.3,82.6,86.0,0952000,09009142604,Pap Smear Test
2014,New Haven,Census Tract,Prevention,Papanicolaou smear use among adult women aged 21–65 Years,81.5,79.9,82.9,0952000,09009142700,Pap Smear Test
2014,New Haven,Census Tract,Prevention,Papanicolaou smear use among adult women aged 21–65 Years,87.3,84.9,89.2,0952000,09009142800,Pap Smear Test
2014,New Haven,Census Tract,Prevention,Papanicolaou smear use among adult women aged 21–65 Years,73.5,69.3,76.9,0952000,09009361401,Pap Smear Test
2014,New Haven,Census Tract,Prevention,Papanicolaou smear use among adult women aged 21–65 Years,71.0,67.2,74.5,0952000,09009361402,Pap Smear Test
2014,New Haven,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,26.2,25.7,26.6,0952000,NA,Physical Activity
2014,New Haven,Census Tract,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,14.4,12.8,16.4,0952000,09009140100,Physical Activity
2014,New Haven,Census Tract,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,44.5,40.5,47.6,0952000,09009140200,Physical Activity
2014,New Haven,Census Tract,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,36.2,33.6,38.7,0952000,09009140300,Physical Activity
2014,New Haven,Census Tract,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,31.4,28.9,33.9,0952000,09009140400,Physical Activity
2014,New Haven,Census Tract,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,39.4,36.7,41.9,0952000,09009140500,Physical Activity
2014,New Haven,Census Tract,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,37.3,34.7,39.9,0952000,09009140600,Physical Activity
2014,New Haven,Census Tract,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,28.1,24.8,31.0,0952000,09009140700,Physical Activity
2014,New Haven,Census Tract,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,35.3,32.8,37.7,0952000,09009140800,Physical Activity
2014,New Haven,Census Tract,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,27.6,25.2,30.1,0952000,09009140900,Physical Activity
2014,New Haven,Census Tract,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,16.4,14.3,18.7,0952000,09009141000,Physical Activity
2014,New Haven,Census Tract,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,18.1,16.3,20.2,0952000,09009141100,Physical Activity
2014,New Haven,Census Tract,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,26.3,23.8,28.8,0952000,09009141200,Physical Activity
2014,New Haven,Census Tract,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,22.5,19.7,25.6,0952000,09009141300,Physical Activity
2014,New Haven,Census Tract,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,27.7,25.0,30.2,0952000,09009141400,Physical Activity
2014,New Haven,Census Tract,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,33.7,30.6,36.6,0952000,09009141500,Physical Activity
2014,New Haven,Census Tract,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,30.2,27.7,33.0,0952000,09009141600,Physical Activity
2014,New Haven,Census Tract,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,16.7,15.0,18.5,0952000,09009141800,Physical Activity
2014,New Haven,Census Tract,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,11.5,10.3,13.4,0952000,09009141900,Physical Activity
